time,close,volume,change,log_change,ticker
2021-08-27 07:00:00+00:00,6429.5,770260,0.0,0.0,LKOH
2021-08-30 07:00:00+00:00,6439.0,504736,0.00147647436413591,0.0014764738276899028,LKOH
2021-08-31 07:00:00+00:00,6283.5,2057082,-0.024448533434946167,-0.02444609848298429,LKOH
2021-09-01 07:00:00+00:00,6334.0,1106851,0.008004883530622564,0.008004798043385887,LKOH
2021-09-02 07:00:00+00:00,6350.5,1129794,0.002601604780540963,0.0026016018457891113,LKOH
2021-09-03 07:00:00+00:00,6330.0,653649,-0.003233319439837119,-0.003233313806152262,LKOH
2021-09-06 07:00:00+00:00,6325.0,561608,-0.0007902016247369637,-0.0007902015425009138,LKOH
2021-09-07 07:00:00+00:00,6280.0,791767,-0.007140114800735127,-0.007140054133476582,LKOH
2021-09-08 07:00:00+00:00,6341.5,1079330,0.009745507301764586,0.00974535304523983,LKOH
2021-09-09 07:00:00+00:00,6269.5,828093,-0.011418975021381998,-0.01141872687689173,LKOH
2021-09-10 07:00:00+00:00,6300.0,749569,0.004853045798695372,0.004853026749031538,LKOH
2021-09-13 07:00:00+00:00,6420.5,806635,0.018947496424523137,0.01894636289170457,LKOH
2021-09-14 07:00:00+00:00,6570.0,1833739,0.02301986881584233,0.023017836207327513,LKOH
2021-09-15 07:00:00+00:00,6724.5,1492013,0.023245833829881938,0.02324374078494765,LKOH
2021-09-16 07:00:00+00:00,6664.0,1763382,-0.009037791449392606,-0.00903766841692524,LKOH
2021-09-17 07:00:00+00:00,6600.5,1333070,-0.009574647410664893,-0.009574501125864334,LKOH
2021-09-20 07:00:00+00:00,6551.0,869585,-0.007527765083412416,-0.007527693988937875,LKOH
2021-09-21 07:00:00+00:00,6605.0,917991,0.008209320430128899,0.008209228224549328,LKOH
2021-09-22 07:00:00+00:00,6702.0,669169,0.014579567806145975,0.014579051340829994,LKOH
2021-09-23 07:00:00+00:00,6801.0,968026,0.014664196389045425,0.01466367087838296,LKOH
2021-09-24 07:00:00+00:00,6825.0,825317,0.003522688163182208,0.0035226808775217864,LKOH
2021-09-27 07:00:00+00:00,6986.0,1414529,0.023317917887056165,0.023315805313616846,LKOH
2021-09-28 07:00:00+00:00,6968.0,1474733,-0.0025799096963814456,-0.0025799068344385745,LKOH
2021-09-29 07:00:00+00:00,6992.0,1055474,0.0034384055781644498,0.0034383988030327085,LKOH
2021-09-30 07:00:00+00:00,6903.5,1428199,-0.012738453461655688,-0.012738108979164386,LKOH
2021-10-01 07:00:00+00:00,6987.5,698236,0.012094603953064694,0.012094309107147533,LKOH
2021-10-04 07:00:00+00:00,7134.5,1571027,0.02082083694452026,0.020819332907275362,LKOH
2021-10-05 07:00:00+00:00,7346.5,1668719,0.02928602262646343,0.029281837945371102,LKOH
2021-10-06 07:00:00+00:00,7096.0,1551510,-0.03469972404394457,-0.03469276432658552,LKOH
2021-10-07 07:00:00+00:00,7165.0,1283053,0.009676967297656859,0.009676816272856891,LKOH
2021-10-08 07:00:00+00:00,7220.0,923113,0.007646966150087085,0.00764689162459971,LKOH
2021-10-11 07:00:00+00:00,7264.0,741798,0.006075725773975863,0.006075688394257339,LKOH
2021-10-12 07:00:00+00:00,7306.0,818744,0.0057653190124344125,0.005765287074098564,LKOH
2021-10-13 07:00:00+00:00,7252.0,1258019,-0.007418703529532202,-0.007418635480486096,LKOH
2021-10-14 07:00:00+00:00,7215.0,805588,-0.005115122972265829,-0.005115100666770377,LKOH
2021-10-15 07:00:00+00:00,7306.5,951697,0.012602504277724972,0.01260217070673577,LKOH
2021-10-18 07:00:00+00:00,7319.0,712413,0.0017093445189295025,0.0017093436865201204,LKOH
2021-10-19 07:00:00+00:00,7373.0,761317,0.0073510385924337365,0.0073509723884235025,LKOH
2021-10-20 07:00:00+00:00,7439.0,855886,0.008911870163053372,0.008911752201690899,LKOH
2021-10-21 07:00:00+00:00,7232.0,930432,-0.028224554176327344,-0.028220808119328894,LKOH
2021-10-22 07:00:00+00:00,7200.0,818201,-0.004434611602753196,-0.004434597067865753,LKOH
2021-10-25 07:00:00+00:00,7441.5,1354256,0.03299740055768326,0.03299141540506651,LKOH
2021-10-26 07:00:00+00:00,7440.5,1135365,-0.00013439053951286176,-0.0001343905391083672,LKOH
2021-10-27 07:00:00+00:00,7323.5,746908,-0.015850358727886003,-0.01584969511174315,LKOH
2021-10-28 07:00:00+00:00,7288.5,1384301,-0.004790610568150423,-0.004790592244294426,LKOH
2021-10-29 07:00:00+00:00,7272.5,1312010,-0.002197653913702022,-0.0021976521447106766,LKOH
2021-11-01 07:00:00+00:00,7293.0,594953,0.002814876332155365,0.002814872614876295,LKOH
2021-11-02 07:00:00+00:00,7214.0,947056,-0.01089161684980273,-0.01089140152074876,LKOH
2021-11-03 07:00:00+00:00,7175.0,595413,-0.005420847384441209,-0.005420820835662468,LKOH
2021-11-05 07:00:00+00:00,7199.0,593784,0.0033393720478986384,0.003339365841481084,LKOH
2021-11-08 07:00:00+00:00,7208.5,511327,0.0013187581649023858,0.0013187577826554578,LKOH
2021-11-09 07:00:00+00:00,7188.0,792586,-0.002847920198241819,-0.002847916348508788,LKOH
2021-11-10 07:00:00+00:00,7137.5,656131,-0.007050452349557104,-0.007050393939183993,LKOH
2021-11-11 07:00:00+00:00,7094.5,1090798,-0.006042775791759952,-0.00604273901689762,LKOH
2021-11-12 07:00:00+00:00,6878.0,1937979,-0.030996885480565596,-0.030991923955156535,LKOH
2021-11-15 07:00:00+00:00,6918.5,909467,0.0058711048460765615,0.005871071117227576,LKOH
2021-11-16 07:00:00+00:00,6946.5,847410,0.004038963460817188,0.004038952479477339,LKOH
2021-11-17 07:00:00+00:00,6884.5,1145303,-0.008965547810165717,-0.008965427704489291,LKOH
2021-11-18 07:00:00+00:00,6840.0,814976,-0.006484821717911114,-0.006484776267830961,LKOH
2021-11-19 07:00:00+00:00,6709.0,1373061,-0.019339028310578703,-0.019337823053708063,LKOH
2021-11-22 07:00:00+00:00,6575.5,1752869,-0.020100641097837192,-0.02009928778086842,LKOH
2021-11-23 07:00:00+00:00,6829.5,1588951,0.03790991824177396,0.037900843660926956,LKOH
2021-11-24 07:00:00+00:00,6814.5,1372747,-0.002198771347069917,-0.002198769575378811,LKOH
2021-11-25 07:00:00+00:00,6661.5,1077873,-0.02270996209603715,-0.022708010467301084,LKOH
2021-11-26 07:00:00+00:00,6374.0,2177305,-0.04413178116240588,-0.04411746842298492,LKOH
2021-11-29 07:00:00+00:00,6616.0,1809905,0.037272366312813277,0.037263741726245615,LKOH
2021-11-30 07:00:00+00:00,6513.0,2728669,-0.015691422011339613,-0.015690778157125662,LKOH
2021-12-01 07:00:00+00:00,6576.5,1741519,0.009702661593398481,0.009702509362431735,LKOH
2021-12-02 07:00:00+00:00,6732.0,1462470,0.023371714628406235,0.02336958740186342,LKOH
2021-12-03 07:00:00+00:00,6639.5,843285,-0.013836058296739248,-0.013835616880314436,LKOH
2021-12-06 07:00:00+00:00,6650.0,1310305,0.0015801958771467415,0.0015801952195175699,LKOH
2021-12-07 07:00:00+00:00,6720.5,2159518,0.010545897330186562,0.010545701861303169,LKOH
2021-12-08 07:00:00+00:00,6574.5,2067035,-0.021965793002250607,-0.02196402698422944,LKOH
2021-12-09 07:00:00+00:00,6619.0,1222484,0.006745822753610055,0.006745771591949206,LKOH
2021-12-10 07:00:00+00:00,6619.5,674273,7.553725886063145e-05,7.553725878876421e-05,LKOH
2021-12-13 07:00:00+00:00,6376.0,1538803,-0.03748767175666207,-0.037478896907660646,LKOH
2021-12-14 07:00:00+00:00,6592.0,2083919,0.03332201459356081,0.033315851119256765,LKOH
2021-12-15 07:00:00+00:00,6595.0,1120971,0.0004549935778060755,0.0004549935621073804,LKOH
2021-12-16 07:00:00+00:00,6729.0,1750355,0.020116114481230518,0.020114758036903123,LKOH
2021-12-17 07:00:00+00:00,6670.0,2014256,-0.008806798116768634,-0.008806684278648613,LKOH
2021-12-20 07:00:00+00:00,6328.5,1725506,-0.05258081731829037,-0.05255661867716631,LKOH
2021-12-21 07:00:00+00:00,6348.5,1119639,0.003155328513112917,0.0031553232773431452,LKOH
2021-12-22 07:00:00+00:00,6349.5,838937,0.00015750511989320613,0.00015750511924187728,LKOH
2021-12-23 07:00:00+00:00,6304.5,665462,-0.0071124654810196825,-0.007112405515807017,LKOH
2021-12-24 07:00:00+00:00,6313.5,385833,0.0014265342492863512,0.0014265337654540214,LKOH
2021-12-27 07:00:00+00:00,6397.5,495767,0.013217475977480289,0.013217091155208761,LKOH
2021-12-28 07:00:00+00:00,6478.0,994712,0.012504857574879041,0.012504531697330748,LKOH
2021-12-29 07:00:00+00:00,6516.0,840699,0.005848903338323544,0.005848869990661118,LKOH
2021-12-30 07:00:00+00:00,6573.0,768221,0.008709768658491586,0.008709658541640524,LKOH
2022-01-03 07:00:00+00:00,6683.0,610921,0.0165974011777034,0.016596639247493838,LKOH
2022-01-04 07:00:00+00:00,6728.0,550948,0.006710984514811482,0.006710934141713822,LKOH
2022-01-05 07:00:00+00:00,6522.0,972715,-0.031101857392212436,-0.03109684530351959,LKOH
2022-01-06 07:00:00+00:00,6699.0,903279,0.026780384225741583,0.026777184159003063,LKOH
2022-01-10 07:00:00+00:00,6775.0,1223388,0.011281344519670007,0.011281105239634088,LKOH
2022-01-11 07:00:00+00:00,6816.0,924866,0.006033459366283803,0.006033422761250061,LKOH
2022-01-12 07:00:00+00:00,6960.0,1266540,0.020908207867897037,0.020906684819313643,LKOH
2022-01-13 07:00:00+00:00,6665.0,1758576,-0.04332306136879047,-0.043309520715656344,LKOH
2022-01-14 07:00:00+00:00,6659.0,2074580,-0.0009006306239422147,-0.0009006305021866926,LKOH
2022-01-17 07:00:00+00:00,6516.0,1581407,-0.02171033751429245,-0.021708632388686568,LKOH
2022-01-18 07:00:00+00:00,6250.0,3675443,-0.04169129527317372,-0.041679226991488516,LKOH
2022-01-19 07:00:00+00:00,6494.0,3235904,0.038306572220511245,0.03829720993234405,LKOH
2022-01-20 07:00:00+00:00,6430.0,2237023,-0.009904297351161809,-0.009904135431126143,LKOH
2022-01-21 07:00:00+00:00,6420.0,1939892,-0.0015564211760487976,-0.0015564205476581953,LKOH
2022-01-24 07:00:00+00:00,6293.0,2931641,-0.019981542563487196,-0.019980213157073334,LKOH
2022-01-25 07:00:00+00:00,6543.0,2080955,0.038967726586401165,0.038957871342805137,LKOH
2022-01-26 07:00:00+00:00,6525.5,2224469,-0.0026782004638265713,-0.0026781972621563654,LKOH
2022-01-27 07:00:00+00:00,6811.5,2116352,0.042907936938826316,0.04289478159853308,LKOH
2022-01-28 07:00:00+00:00,6775.0,1584392,-0.005373019310461768,-0.005372993458213912,LKOH
2022-01-31 07:00:00+00:00,6878.0,1296074,0.01508911777108466,0.01508854524430984,LKOH
2022-02-01 07:00:00+00:00,6976.0,1229055,0.01414824656997047,0.014147774596604011,LKOH
2022-02-02 07:00:00+00:00,7040.0,982485,0.009132610508757298,0.009132483563272474,LKOH
2022-02-03 07:00:00+00:00,6865.5,1321088,-0.025101935794751097,-0.02509930039028161,LKOH
2022-02-04 07:00:00+00:00,7010.0,1754017,0.02083033736359442,0.02082883126682941,LKOH
2022-02-07 07:00:00+00:00,6988.0,977367,-0.003143313950877273,-0.003143308774688587,LKOH
2022-02-08 07:00:00+00:00,6957.5,930035,-0.004374191802753696,-0.004374177853901329,LKOH
2022-02-09 07:00:00+00:00,6973.5,1547291,0.002297038418708513,0.002297036398703303,LKOH
2022-02-10 07:00:00+00:00,6984.5,1377908,0.0015761580214571653,0.001576157368856446,LKOH
2022-02-11 07:00:00+00:00,6707.5,1888405,-0.04047815050348294,-0.04046710486782641,LKOH
2022-02-14 07:00:00+00:00,6796.0,1946815,0.013108275855412087,0.013107900492043486,LKOH
2022-02-15 07:00:00+00:00,6979.0,1777160,0.026574563090600314,0.026571436225329075,LKOH
2022-02-16 07:00:00+00:00,6970.0,1179484,-0.0012904156207092276,-0.0012904152625820673,LKOH
2022-02-17 07:00:00+00:00,6733.0,1738970,-0.034601315902466304,-0.034594415209288736,LKOH
2022-02-18 07:00:00+00:00,6456.5,1697180,-0.04194572472112808,-0.04193343425857463,LKOH
2022-02-21 07:00:00+00:00,5810.0,4533503,-0.10570265818392997,-0.1055068044407494,LKOH
2022-02-22 07:00:00+00:00,6020.0,5894293,0.035514149621742784,0.03550668845690982,LKOH
2022-02-24 07:00:00+00:00,4650.0,4692130,-0.26109920337227166,-0.25822003972146473,LKOH
2022-02-25 07:00:00+00:00,4915.0,2013335,0.0554529146019974,0.05542453399986484,LKOH
2022-03-24 07:00:00+00:00,5525.0,1203273,0.11725855378539239,0.11699149380468661,LKOH
2022-03-25 07:00:00+00:00,5206.0,875180,-0.059506503981657084,-0.05947144083144283,LKOH
2022-03-28 07:00:00+00:00,5118.0,228856,-0.017048894645715698,-0.017048068834776612,LKOH
2022-03-29 07:00:00+00:00,4922.0,642270,-0.03905871017335062,-0.03904878576873298,LKOH
2022-03-30 07:00:00+00:00,5140.0,287528,0.04335169500234791,0.043338127498209575,LKOH
2022-03-31 07:00:00+00:00,5680.0,469075,0.10006439414698307,0.0998981532659863,LKOH
2022-04-01 07:00:00+00:00,5601.0,385732,-0.014006537439239975,-0.014006079505364682,LKOH
2022-04-04 07:00:00+00:00,5557.0,304176,-0.007886840690836557,-0.007886758929911083,LKOH
2022-04-05 07:00:00+00:00,5314.0,245013,-0.04472844775826859,-0.044713546960162484,LKOH
2022-04-06 07:00:00+00:00,5266.0,195342,-0.009073910776927166,-0.009073786263504156,LKOH
2022-04-07 07:00:00+00:00,5280.0,264677,0.002655039763376262,0.0026550366440525556,LKOH
2022-04-08 07:00:00+00:00,5226.5,199667,-0.010184435778912246,-0.010184259727545318,LKOH
2022-04-11 07:00:00+00:00,5190.0,144622,-0.007008198179317016,-0.007008140812827461,LKOH
2022-04-12 07:00:00+00:00,5145.0,219888,-0.008708437958172534,-0.008708327891784308,LKOH
2022-04-13 07:00:00+00:00,5106.0,160929,-0.007609123891288931,-0.007609050466720857,LKOH
2022-04-14 07:00:00+00:00,4879.5,199123,-0.045389133703933424,-0.04537356321991332,LKOH
2022-04-15 07:00:00+00:00,4893.0,151321,0.0027628602225969598,0.0027628567076076194,LKOH
2022-04-18 07:00:00+00:00,4549.0,407463,-0.07296276613213695,-0.07289818371911948,LKOH
2022-04-19 07:00:00+00:00,4485.0,708763,-0.014169407171213589,-0.014168933077107567,LKOH
2022-04-20 07:00:00+00:00,4310.0,726085,-0.03981110016114556,-0.03980059139510303,LKOH
2022-04-21 07:00:00+00:00,3974.0,1217428,-0.08125390443917949,-0.08116475998603136,LKOH
2022-04-22 07:00:00+00:00,3828.0,1648909,-0.037439411556517574,-0.037430670538917236,LKOH
2022-04-25 07:00:00+00:00,3931.0,560388,0.02655449263643195,0.026551372849015514,LKOH
2022-04-26 07:00:00+00:00,4292.0,1354489,0.08797205546848087,0.0878589783287287,LKOH
2022-04-27 07:00:00+00:00,4550.0,783960,0.05840756633860082,0.05837440819440708,LKOH
2022-04-28 07:00:00+00:00,4381.0,923456,-0.03785926239932175,-0.03785022413109764,LKOH
2022-04-29 07:00:00+00:00,4699.5,865620,0.07023673204706732,0.07017911124645757,LKOH
2022-05-04 07:00:00+00:00,4552.0,443411,-0.031894828442467896,-0.03188942325418927,LKOH
2022-05-05 07:00:00+00:00,4675.0,230329,0.02666562502936947,0.02666246591662059,LKOH
2022-05-06 07:00:00+00:00,4635.5,376027,-0.008485196492772299,-0.008485094675750256,LKOH
