date,close_price,open_price,high_price,low_price,is_complete,volume
2023-02-15 20:00:00+00:00,0.09,0.09,0.09,0.09,True,1304
2023-02-16 06:00:00+00:00,0.09,0.09,0.09,0.09,True,104
2023-02-16 07:00:00+00:00,0.09,0.09,0.09,0.09,True,14677
2023-02-16 08:00:00+00:00,0.09,0.09,0.09,0.09,True,4973
2023-02-16 09:00:00+00:00,0.09,0.09,0.09,0.09,True,1989
2023-02-16 10:00:00+00:00,0.09,0.09,0.09,0.09,True,3562
2023-02-16 11:00:00+00:00,0.09,0.09,0.09,0.09,True,4229
2023-02-16 12:00:00+00:00,0.09,0.09,0.09,0.09,True,6340
2023-02-16 13:00:00+00:00,0.09,0.09,0.09,0.09,True,6087
2023-02-16 14:00:00+00:00,0.09,0.09,0.09,0.09,True,3246
2023-02-16 15:00:00+00:00,0.09,0.09,0.09,0.09,True,2676
2023-02-16 16:00:00+00:00,0.09,0.09,0.09,0.09,True,1939
2023-02-16 17:00:00+00:00,0.09,0.09,0.09,0.09,True,533
2023-02-16 18:00:00+00:00,0.09,0.09,0.09,0.09,True,1582
2023-02-16 19:00:00+00:00,0.09,0.09,0.09,0.09,True,1414
2023-02-16 20:00:00+00:00,0.09,0.09,0.09,0.09,True,675
2023-02-17 06:00:00+00:00,0.09,0.09,0.09,0.09,True,28
2023-02-17 07:00:00+00:00,0.09,0.09,0.09,0.09,True,7608
2023-02-17 08:00:00+00:00,0.09,0.09,0.09,0.09,True,3455
2023-02-17 09:00:00+00:00,0.09,0.09,0.09,0.09,True,2189
2023-02-17 10:00:00+00:00,0.09,0.09,0.09,0.09,True,9359
2023-02-17 11:00:00+00:00,0.09,0.09,0.09,0.09,True,3489
2023-02-17 12:00:00+00:00,0.09,0.09,0.09,0.09,True,4261
2023-02-17 13:00:00+00:00,0.09,0.09,0.09,0.09,True,1480
2023-02-17 14:00:00+00:00,0.09,0.09,0.09,0.09,True,705
2023-02-17 15:00:00+00:00,0.09,0.09,0.09,0.09,True,1911
2023-02-17 16:00:00+00:00,0.09,0.09,0.09,0.09,True,1025
2023-02-17 17:00:00+00:00,0.09,0.09,0.09,0.09,True,378
2023-02-17 18:00:00+00:00,0.09,0.09,0.09,0.09,True,86
2023-02-17 19:00:00+00:00,0.09,0.09,0.09,0.09,True,592
2023-02-17 20:00:00+00:00,0.09,0.09,0.09,0.09,True,1535
