date,close_price,open_price,high_price,low_price,is_complete,volume
2023-02-15 20:00:00+00:00,0.02,0.02,0.02,0.02,True,1245910
2023-02-16 06:00:00+00:00,0.02,0.02,0.02,0.02,True,15931
2023-02-16 07:00:00+00:00,0.02,0.02,0.02,0.02,True,972990
2023-02-16 08:00:00+00:00,0.02,0.02,0.02,0.02,True,562674
2023-02-16 09:00:00+00:00,0.02,0.02,0.02,0.02,True,443033
2023-02-16 10:00:00+00:00,0.02,0.02,0.02,0.02,True,286847
2023-02-16 11:00:00+00:00,0.02,0.02,0.02,0.02,True,299398
2023-02-16 12:00:00+00:00,0.02,0.02,0.02,0.02,True,263645
2023-02-16 13:00:00+00:00,0.02,0.02,0.02,0.02,True,498788
2023-02-16 14:00:00+00:00,0.02,0.02,0.02,0.02,True,606571
2023-02-16 15:00:00+00:00,0.02,0.02,0.02,0.02,True,778947
2023-02-16 16:00:00+00:00,0.02,0.02,0.02,0.02,True,389483
2023-02-16 17:00:00+00:00,0.02,0.02,0.02,0.02,True,182360
2023-02-16 18:00:00+00:00,0.02,0.02,0.02,0.02,True,101178
2023-02-16 19:00:00+00:00,0.02,0.02,0.02,0.02,True,160959
2023-02-16 20:00:00+00:00,0.02,0.02,0.02,0.02,True,138766
2023-02-17 06:00:00+00:00,0.02,0.02,0.02,0.02,True,4970
2023-02-17 07:00:00+00:00,0.02,0.02,0.02,0.02,True,858817
2023-02-17 08:00:00+00:00,0.02,0.02,0.02,0.02,True,398007
2023-02-17 09:00:00+00:00,0.02,0.02,0.02,0.02,True,311448
2023-02-17 10:00:00+00:00,0.02,0.02,0.02,0.02,True,242672
2023-02-17 11:00:00+00:00,0.02,0.02,0.02,0.02,True,235520
2023-02-17 12:00:00+00:00,0.02,0.02,0.02,0.02,True,90550
2023-02-17 13:00:00+00:00,0.02,0.02,0.02,0.02,True,151180
2023-02-17 14:00:00+00:00,0.02,0.02,0.02,0.02,True,165358
2023-02-17 15:00:00+00:00,0.02,0.02,0.02,0.02,True,268826
2023-02-17 16:00:00+00:00,0.02,0.02,0.02,0.02,True,97364
2023-02-17 17:00:00+00:00,0.02,0.02,0.02,0.02,True,93592
2023-02-17 18:00:00+00:00,0.02,0.02,0.02,0.02,True,58256
2023-02-17 19:00:00+00:00,0.02,0.02,0.02,0.02,True,73289
2023-02-17 20:00:00+00:00,0.02,0.02,0.02,0.02,True,122847
2023-02-18 07:00:00+00:00,0.02,0.02,0.02,0.02,True,3426
2023-02-18 08:00:00+00:00,0.02,0.02,0.02,0.02,True,6205
2023-02-18 09:00:00+00:00,0.02,0.02,0.02,0.02,True,22782
2023-02-18 10:00:00+00:00,0.02,0.02,0.02,0.02,True,3572
2023-02-18 11:00:00+00:00,0.02,0.02,0.02,0.02,True,9230
2023-02-18 12:00:00+00:00,0.02,0.02,0.02,0.02,True,5376
2023-02-18 13:00:00+00:00,0.02,0.02,0.02,0.02,True,6260
2023-02-18 14:00:00+00:00,0.02,0.02,0.02,0.02,True,3978
2023-02-18 15:00:00+00:00,0.02,0.02,0.02,0.02,True,7203
2023-02-19 07:00:00+00:00,0.02,0.02,0.02,0.02,True,3426
2023-02-19 08:00:00+00:00,0.02,0.02,0.02,0.02,True,2025
2023-02-19 09:00:00+00:00,0.02,0.02,0.02,0.02,True,7373
2023-02-19 10:00:00+00:00,0.02,0.02,0.02,0.02,True,61186
2023-02-19 11:00:00+00:00,0.02,0.02,0.02,0.02,True,45962
2023-02-19 12:00:00+00:00,0.02,0.02,0.02,0.02,True,34748
2023-02-19 13:00:00+00:00,0.02,0.02,0.02,0.02,True,25396
2023-02-19 14:00:00+00:00,0.02,0.02,0.02,0.02,True,17549
2023-02-20 06:00:00+00:00,0.02,0.02,0.02,0.02,True,4010
2023-02-20 07:00:00+00:00,0.02,0.02,0.02,0.02,True,542718
2023-02-20 08:00:00+00:00,0.02,0.02,0.02,0.02,True,296483
2023-02-20 09:00:00+00:00,0.02,0.02,0.02,0.02,True,206238
2023-02-20 10:00:00+00:00,0.02,0.02,0.02,0.02,True,191414
2023-02-20 11:00:00+00:00,0.02,0.02,0.02,0.02,True,165838
2023-02-20 12:00:00+00:00,0.02,0.02,0.02,0.02,True,410598
2023-02-20 13:00:00+00:00,0.02,0.02,0.02,0.02,True,644444
2023-02-20 14:00:00+00:00,0.02,0.02,0.02,0.02,True,615333
2023-02-20 15:00:00+00:00,0.02,0.02,0.02,0.02,True,331793
2023-02-20 16:00:00+00:00,0.02,0.02,0.02,0.02,True,144416
2023-02-20 17:00:00+00:00,0.02,0.02,0.02,0.02,True,97068
2023-02-20 18:00:00+00:00,0.02,0.02,0.02,0.02,True,103020
2023-02-20 19:00:00+00:00,0.02,0.02,0.02,0.02,True,47576
2023-02-20 20:00:00+00:00,0.02,0.02,0.02,0.02,True,45303
2023-02-21 06:00:00+00:00,0.02,0.02,0.02,0.02,True,5027
2023-02-21 07:00:00+00:00,0.02,0.02,0.02,0.02,True,917833
2023-02-21 08:00:00+00:00,0.02,0.02,0.02,0.02,True,551201
2023-02-21 09:00:00+00:00,0.02,0.02,0.02,0.02,True,1261584
2023-02-21 10:00:00+00:00,0.02,0.02,0.02,0.02,True,1250706
2023-02-21 11:00:00+00:00,0.02,0.02,0.02,0.02,True,194579
2023-02-21 12:00:00+00:00,0.02,0.02,0.02,0.02,True,240541
2023-02-21 13:00:00+00:00,0.02,0.02,0.02,0.02,True,252722
2023-02-21 14:00:00+00:00,0.02,0.02,0.02,0.02,True,177194
2023-02-21 15:00:00+00:00,0.02,0.02,0.02,0.02,True,109829
2023-02-21 16:00:00+00:00,0.02,0.02,0.02,0.02,True,108698
2023-02-21 17:00:00+00:00,0.02,0.02,0.02,0.02,True,102004
2023-02-21 18:00:00+00:00,0.02,0.02,0.02,0.02,True,51307
2023-02-21 19:00:00+00:00,0.02,0.02,0.02,0.02,True,26025
2023-02-21 20:00:00+00:00,0.02,0.02,0.02,0.02,True,20843
2023-02-22 06:00:00+00:00,0.02,0.02,0.02,0.02,True,6298
2023-02-22 07:00:00+00:00,0.02,0.02,0.02,0.02,True,329582
2023-02-22 08:00:00+00:00,0.02,0.02,0.02,0.02,True,99059
2023-02-22 09:00:00+00:00,0.02,0.02,0.02,0.02,True,130571
2023-02-22 10:00:00+00:00,0.02,0.02,0.02,0.02,True,50229
2023-02-22 11:00:00+00:00,0.02,0.02,0.02,0.02,True,75760
2023-02-22 12:00:00+00:00,0.02,0.02,0.02,0.02,True,104509
2023-02-22 13:00:00+00:00,0.02,0.02,0.02,0.02,True,109599
2023-02-22 14:00:00+00:00,0.02,0.02,0.02,0.02,True,99165
2023-02-22 15:00:00+00:00,0.02,0.02,0.02,0.02,True,91402
2023-02-22 16:00:00+00:00,0.02,0.02,0.02,0.02,True,46534
2023-02-22 17:00:00+00:00,0.02,0.02,0.02,0.02,True,77621
2023-02-22 18:00:00+00:00,0.02,0.02,0.02,0.02,True,19594
2023-02-22 19:00:00+00:00,0.02,0.02,0.02,0.02,True,28149
2023-02-22 20:00:00+00:00,0.02,0.02,0.02,0.02,True,45621
2023-02-23 07:00:00+00:00,0.02,0.02,0.02,0.02,True,3700
2023-02-23 08:00:00+00:00,0.02,0.02,0.02,0.02,True,6091
2023-02-23 09:00:00+00:00,0.02,0.02,0.02,0.02,True,7050
2023-02-23 10:00:00+00:00,0.02,0.02,0.02,0.02,True,2048
2023-02-23 11:00:00+00:00,0.02,0.02,0.02,0.02,True,5722
2023-02-23 12:00:00+00:00,0.02,0.02,0.02,0.02,True,2678
2023-02-23 13:00:00+00:00,0.02,0.02,0.02,0.02,True,943
2023-02-23 14:00:00+00:00,0.02,0.02,0.02,0.02,True,1213
2023-02-23 15:00:00+00:00,0.02,0.02,0.02,0.02,True,588
2023-02-24 06:00:00+00:00,0.02,0.02,0.02,0.02,True,5631
2023-02-24 07:00:00+00:00,0.02,0.02,0.02,0.02,True,155949
2023-02-24 08:00:00+00:00,0.02,0.02,0.02,0.02,True,132833
2023-02-24 09:00:00+00:00,0.02,0.02,0.02,0.02,True,111826
2023-02-24 10:00:00+00:00,0.02,0.02,0.02,0.02,True,177419
2023-02-24 11:00:00+00:00,0.02,0.02,0.02,0.02,True,401484
2023-02-24 12:00:00+00:00,0.02,0.02,0.02,0.02,True,205555
2023-02-24 13:00:00+00:00,0.02,0.02,0.02,0.02,True,137575
2023-02-24 14:00:00+00:00,0.02,0.02,0.02,0.02,True,596901
2023-02-24 15:00:00+00:00,0.02,0.02,0.02,0.02,True,110814
2023-02-24 16:00:00+00:00,0.02,0.02,0.02,0.02,True,96392
2023-02-24 17:00:00+00:00,0.02,0.02,0.02,0.02,True,66609
2023-02-24 18:00:00+00:00,0.02,0.02,0.02,0.02,True,31317
2023-02-24 19:00:00+00:00,0.02,0.02,0.02,0.02,True,104759
2023-02-24 20:00:00+00:00,0.02,0.02,0.02,0.02,True,46008
2023-02-25 07:00:00+00:00,0.02,0.02,0.02,0.02,True,1275
2023-02-25 08:00:00+00:00,0.02,0.02,0.02,0.02,True,2855
2023-02-25 09:00:00+00:00,0.02,0.02,0.02,0.02,True,1442
2023-02-25 10:00:00+00:00,0.02,0.02,0.02,0.02,True,2153
2023-02-25 11:00:00+00:00,0.02,0.02,0.02,0.02,True,872
2023-02-25 12:00:00+00:00,0.02,0.02,0.02,0.02,True,3136
2023-02-25 13:00:00+00:00,0.02,0.02,0.02,0.02,True,1920
2023-02-25 14:00:00+00:00,0.02,0.02,0.02,0.02,True,1168
2023-02-25 15:00:00+00:00,0.02,0.02,0.02,0.02,True,377
2023-02-26 07:00:00+00:00,0.02,0.02,0.02,0.02,True,5268
2023-02-26 08:00:00+00:00,0.02,0.02,0.02,0.02,True,3495
2023-02-26 09:00:00+00:00,0.02,0.02,0.02,0.02,True,2313
2023-02-26 10:00:00+00:00,0.02,0.02,0.02,0.02,True,1807
2023-02-26 11:00:00+00:00,0.02,0.02,0.02,0.02,True,1453
2023-02-26 12:00:00+00:00,0.02,0.02,0.02,0.02,True,7100
2023-02-26 13:00:00+00:00,0.02,0.02,0.02,0.02,True,3290
2023-02-26 14:00:00+00:00,0.02,0.02,0.02,0.02,True,8018
2023-02-26 15:00:00+00:00,0.02,0.02,0.02,0.02,True,2348
2023-02-27 06:00:00+00:00,0.02,0.02,0.02,0.02,True,8992
2023-02-27 07:00:00+00:00,0.02,0.02,0.02,0.02,True,583028
2023-02-27 08:00:00+00:00,0.02,0.02,0.02,0.02,True,324367
2023-02-27 09:00:00+00:00,0.02,0.02,0.02,0.02,True,91152
2023-02-27 10:00:00+00:00,0.02,0.02,0.02,0.02,True,143313
2023-02-27 11:00:00+00:00,0.02,0.02,0.02,0.02,True,78544
2023-02-27 12:00:00+00:00,0.02,0.02,0.02,0.02,True,200488
2023-02-27 13:00:00+00:00,0.02,0.02,0.02,0.02,True,566773
2023-02-27 14:00:00+00:00,0.02,0.02,0.02,0.02,True,792718
2023-02-27 15:00:00+00:00,0.02,0.02,0.02,0.02,True,193221
2023-02-27 16:00:00+00:00,0.02,0.02,0.02,0.02,True,70918
2023-02-27 17:00:00+00:00,0.02,0.02,0.02,0.02,True,167874
2023-02-27 18:00:00+00:00,0.02,0.02,0.02,0.02,True,59165
2023-02-27 19:00:00+00:00,0.02,0.02,0.02,0.02,True,63522
2023-02-27 20:00:00+00:00,0.02,0.02,0.02,0.02,True,64017
2023-02-28 06:00:00+00:00,0.02,0.02,0.02,0.02,True,18265
2023-02-28 07:00:00+00:00,0.02,0.02,0.02,0.02,True,1071456
2023-02-28 08:00:00+00:00,0.02,0.02,0.02,0.02,True,397932
2023-02-28 09:00:00+00:00,0.02,0.02,0.02,0.02,True,305669
2023-02-28 10:00:00+00:00,0.02,0.02,0.02,0.02,True,204174
2023-02-28 11:00:00+00:00,0.02,0.02,0.02,0.02,True,251886
2023-02-28 12:00:00+00:00,0.02,0.02,0.02,0.02,True,157184
2023-02-28 13:00:00+00:00,0.02,0.02,0.02,0.02,True,190356
2023-02-28 14:00:00+00:00,0.02,0.02,0.02,0.02,True,60358
2023-02-28 15:00:00+00:00,0.02,0.02,0.02,0.02,True,161170
2023-02-28 16:00:00+00:00,0.02,0.02,0.02,0.02,True,52810
2023-02-28 17:00:00+00:00,0.02,0.02,0.02,0.02,True,34944
2023-02-28 18:00:00+00:00,0.02,0.02,0.02,0.02,True,72849
2023-02-28 19:00:00+00:00,0.02,0.02,0.02,0.02,True,80022
2023-02-28 20:00:00+00:00,0.02,0.02,0.02,0.02,True,32742
2023-03-01 06:00:00+00:00,0.02,0.02,0.02,0.02,True,4351
2023-03-01 07:00:00+00:00,0.02,0.02,0.02,0.02,True,610915
2023-03-01 08:00:00+00:00,0.02,0.02,0.02,0.02,True,672946
2023-03-01 09:00:00+00:00,0.02,0.02,0.02,0.02,True,616535
2023-03-01 10:00:00+00:00,0.02,0.02,0.02,0.02,True,403426
2023-03-01 11:00:00+00:00,0.02,0.02,0.02,0.02,True,406149
2023-03-01 12:00:00+00:00,0.02,0.02,0.02,0.02,True,283420
2023-03-01 13:00:00+00:00,0.02,0.02,0.02,0.02,True,187408
2023-03-01 14:00:00+00:00,0.02,0.02,0.02,0.02,True,139050
2023-03-01 15:00:00+00:00,0.02,0.02,0.02,0.02,True,137188
2023-03-01 16:00:00+00:00,0.02,0.02,0.02,0.02,True,57974
2023-03-01 17:00:00+00:00,0.02,0.02,0.02,0.02,True,72525
2023-03-01 18:00:00+00:00,0.02,0.02,0.02,0.02,True,141564
2023-03-01 19:00:00+00:00,0.02,0.02,0.02,0.02,True,164349
2023-03-01 20:00:00+00:00,0.02,0.02,0.02,0.02,True,72848
2023-03-02 06:00:00+00:00,0.02,0.02,0.02,0.02,True,4034
2023-03-02 07:00:00+00:00,0.02,0.02,0.02,0.02,True,624420
2023-03-02 08:00:00+00:00,0.02,0.02,0.02,0.02,True,258578
2023-03-02 09:00:00+00:00,0.02,0.02,0.02,0.02,True,410554
2023-03-02 10:00:00+00:00,0.02,0.02,0.02,0.02,True,1366394
2023-03-02 11:00:00+00:00,0.02,0.02,0.02,0.02,True,474084
2023-03-02 12:00:00+00:00,0.02,0.02,0.02,0.02,True,182945
2023-03-02 13:00:00+00:00,0.02,0.02,0.02,0.02,True,264657
2023-03-02 14:00:00+00:00,0.02,0.02,0.02,0.02,True,113463
2023-03-02 15:00:00+00:00,0.02,0.02,0.02,0.02,True,102834
2023-03-02 16:00:00+00:00,0.02,0.02,0.02,0.02,True,36721
2023-03-02 17:00:00+00:00,0.02,0.02,0.02,0.02,True,40564
2023-03-02 18:00:00+00:00,0.02,0.02,0.02,0.02,True,40172
2023-03-02 19:00:00+00:00,0.02,0.02,0.02,0.02,True,34047
2023-03-02 20:00:00+00:00,0.02,0.02,0.02,0.02,True,57917
2023-03-03 06:00:00+00:00,0.02,0.02,0.02,0.02,True,573
2023-03-03 07:00:00+00:00,0.02,0.02,0.02,0.02,True,384981
2023-03-03 08:00:00+00:00,0.02,0.02,0.02,0.02,True,380206
2023-03-03 09:00:00+00:00,0.02,0.02,0.02,0.02,True,177325
2023-03-03 10:00:00+00:00,0.02,0.02,0.02,0.02,True,124406
2023-03-03 11:00:00+00:00,0.02,0.02,0.02,0.02,True,204334
2023-03-03 12:00:00+00:00,0.02,0.02,0.02,0.02,True,84409
2023-03-03 13:00:00+00:00,0.02,0.02,0.02,0.02,True,161905
2023-03-03 14:00:00+00:00,0.02,0.02,0.02,0.02,True,96311
2023-03-03 15:00:00+00:00,0.02,0.02,0.02,0.02,True,187373
2023-03-03 16:00:00+00:00,0.02,0.02,0.02,0.02,True,84610
2023-03-03 17:00:00+00:00,0.02,0.02,0.02,0.02,True,73004
2023-03-03 18:00:00+00:00,0.02,0.02,0.02,0.02,True,96748
2023-03-03 19:00:00+00:00,0.02,0.02,0.02,0.02,True,70632
2023-03-03 20:00:00+00:00,0.02,0.02,0.02,0.02,True,100014
2023-03-04 07:00:00+00:00,0.02,0.02,0.02,0.02,True,8865
2023-03-04 08:00:00+00:00,0.02,0.02,0.02,0.02,True,2029
2023-03-04 09:00:00+00:00,0.02,0.02,0.02,0.02,True,2016
2023-03-04 10:00:00+00:00,0.02,0.02,0.02,0.02,True,2745
2023-03-04 11:00:00+00:00,0.02,0.02,0.02,0.02,True,5681
2023-03-04 12:00:00+00:00,0.02,0.02,0.02,0.02,True,3439
2023-03-04 13:00:00+00:00,0.02,0.02,0.02,0.02,True,5388
2023-03-04 14:00:00+00:00,0.02,0.02,0.02,0.02,True,3429
2023-03-04 15:00:00+00:00,0.02,0.02,0.02,0.02,True,955
2023-03-05 07:00:00+00:00,0.02,0.02,0.02,0.02,True,2448
2023-03-05 08:00:00+00:00,0.02,0.02,0.02,0.02,True,1060
2023-03-05 09:00:00+00:00,0.02,0.02,0.02,0.02,True,2624
2023-03-05 10:00:00+00:00,0.02,0.02,0.02,0.02,True,1275
2023-03-05 11:00:00+00:00,0.02,0.02,0.02,0.02,True,4594
2023-03-05 12:00:00+00:00,0.02,0.02,0.02,0.02,True,1154
2023-03-05 13:00:00+00:00,0.02,0.02,0.02,0.02,True,1330
2023-03-05 14:00:00+00:00,0.02,0.02,0.02,0.02,True,978
2023-03-05 15:00:00+00:00,0.02,0.02,0.02,0.02,True,1047
2023-03-06 06:00:00+00:00,0.02,0.02,0.02,0.02,True,31008
2023-03-06 07:00:00+00:00,0.02,0.02,0.02,0.02,True,636178
2023-03-06 08:00:00+00:00,0.02,0.02,0.02,0.02,True,628543
2023-03-06 09:00:00+00:00,0.02,0.02,0.02,0.02,True,281409
2023-03-06 10:00:00+00:00,0.02,0.02,0.02,0.02,True,141492
2023-03-06 11:00:00+00:00,0.02,0.02,0.02,0.02,True,232225
2023-03-06 12:00:00+00:00,0.02,0.02,0.02,0.02,True,234402
2023-03-06 13:00:00+00:00,0.02,0.02,0.02,0.02,True,266933
2023-03-06 14:00:00+00:00,0.02,0.02,0.02,0.02,True,126532
2023-03-06 15:00:00+00:00,0.02,0.02,0.02,0.02,True,172548
2023-03-06 16:00:00+00:00,0.02,0.02,0.02,0.02,True,45191
2023-03-06 17:00:00+00:00,0.02,0.02,0.02,0.02,True,116436
2023-03-06 18:00:00+00:00,0.02,0.02,0.02,0.02,True,96126
2023-03-06 19:00:00+00:00,0.02,0.02,0.02,0.02,True,31256
2023-03-06 20:00:00+00:00,0.02,0.02,0.02,0.02,True,57597
2023-03-07 06:00:00+00:00,0.02,0.02,0.02,0.02,True,7235
2023-03-07 07:00:00+00:00,0.02,0.02,0.02,0.02,True,426084
2023-03-07 08:00:00+00:00,0.02,0.02,0.02,0.02,True,435188
2023-03-07 09:00:00+00:00,0.02,0.02,0.02,0.02,True,147032
2023-03-07 10:00:00+00:00,0.02,0.02,0.02,0.02,True,89965
2023-03-07 11:00:00+00:00,0.02,0.02,0.02,0.02,True,126649
2023-03-07 12:00:00+00:00,0.02,0.02,0.02,0.02,True,151648
2023-03-07 13:00:00+00:00,0.02,0.02,0.02,0.02,True,263079
2023-03-07 14:00:00+00:00,0.02,0.02,0.02,0.02,True,183303
2023-03-07 15:00:00+00:00,0.02,0.02,0.02,0.02,True,139410
2023-03-07 16:00:00+00:00,0.02,0.02,0.02,0.02,True,191526
2023-03-07 17:00:00+00:00,0.02,0.02,0.02,0.02,True,53006
2023-03-07 18:00:00+00:00,0.02,0.02,0.02,0.02,True,86080
2023-03-07 19:00:00+00:00,0.02,0.02,0.02,0.02,True,61591
2023-03-07 20:00:00+00:00,0.02,0.02,0.02,0.02,True,91634
2023-03-08 07:00:00+00:00,0.02,0.02,0.02,0.02,True,3921
2023-03-08 08:00:00+00:00,0.02,0.02,0.02,0.02,True,1509
2023-03-08 09:00:00+00:00,0.02,0.02,0.02,0.02,True,6874
2023-03-08 10:00:00+00:00,0.02,0.02,0.02,0.02,True,1334
2023-03-08 11:00:00+00:00,0.02,0.02,0.02,0.02,True,2516
2023-03-08 12:00:00+00:00,0.02,0.02,0.02,0.02,True,1251
2023-03-08 13:00:00+00:00,0.02,0.02,0.02,0.02,True,2896
2023-03-08 14:00:00+00:00,0.02,0.02,0.02,0.02,True,1623
2023-03-08 15:00:00+00:00,0.02,0.02,0.02,0.02,True,1632
2023-03-09 06:00:00+00:00,0.02,0.02,0.02,0.02,True,13566
2023-03-09 07:00:00+00:00,0.02,0.02,0.02,0.02,True,690760
2023-03-09 08:00:00+00:00,0.02,0.02,0.02,0.02,True,268387
2023-03-09 09:00:00+00:00,0.02,0.02,0.02,0.02,True,260748
2023-03-09 10:00:00+00:00,0.02,0.02,0.02,0.02,True,111067
2023-03-09 11:00:00+00:00,0.02,0.02,0.02,0.02,True,43701
2023-03-09 12:00:00+00:00,0.02,0.02,0.02,0.02,True,163301
2023-03-09 13:00:00+00:00,0.02,0.02,0.02,0.02,True,60286
2023-03-09 14:00:00+00:00,0.02,0.02,0.02,0.02,True,139046
2023-03-09 15:00:00+00:00,0.02,0.02,0.02,0.02,True,68042
2023-03-09 16:00:00+00:00,0.02,0.02,0.02,0.02,True,45126
2023-03-09 17:00:00+00:00,0.02,0.02,0.02,0.02,True,51124
2023-03-09 18:00:00+00:00,0.02,0.02,0.02,0.02,True,73431
2023-03-09 19:00:00+00:00,0.02,0.02,0.02,0.02,True,88237
2023-03-09 20:00:00+00:00,0.02,0.02,0.02,0.02,True,53306
2023-03-10 06:00:00+00:00,0.02,0.02,0.02,0.02,True,5547
2023-03-10 07:00:00+00:00,0.02,0.02,0.02,0.02,True,1063558
2023-03-10 08:00:00+00:00,0.02,0.02,0.02,0.02,True,318072
2023-03-10 09:00:00+00:00,0.02,0.02,0.02,0.02,True,227379
2023-03-10 10:00:00+00:00,0.02,0.02,0.02,0.02,True,186008
2023-03-10 11:00:00+00:00,0.02,0.02,0.02,0.02,True,97298
2023-03-10 12:00:00+00:00,0.02,0.02,0.02,0.02,True,316594
2023-03-10 13:00:00+00:00,0.02,0.02,0.02,0.02,True,160790
2023-03-10 14:00:00+00:00,0.02,0.02,0.02,0.02,True,118574
2023-03-10 15:00:00+00:00,0.02,0.02,0.02,0.02,True,161140
2023-03-10 16:00:00+00:00,0.02,0.02,0.02,0.02,True,72906
2023-03-10 17:00:00+00:00,0.02,0.02,0.02,0.02,True,69664
