time,close,volume,change,log_change,ticker
2022-09-11 09:00:00+00:00,130.35,100,0.0,0.0,SBERP
2022-09-11 10:00:00+00:00,130.27,101,-0.0006139207086022262,-0.0006139206700378869,SBERP
2022-09-11 11:00:00+00:00,130.31,135,0.00030700745216461563,0.00030700744734192564,SBERP
2022-09-11 12:00:00+00:00,130.39,226,0.000613732317094979,0.0006137322785662244,SBERP
2022-09-11 13:00:00+00:00,130.52,94,0.0009965124546680519,0.000996512289739076,SBERP
2022-09-11 14:00:00+00:00,130.27,485,-0.0019172531902375556,-0.0019172520156471343,SBERP
2022-09-11 15:00:00+00:00,129.74,578,-0.004076783217278079,-0.004076771924563334,SBERP
2022-09-12 07:00:00+00:00,132.47,139409,0.02082526190752449,0.020823756911260698,SBERP
2022-09-12 08:00:00+00:00,132.44,40676,-0.00022649201906112183,-0.00022649201712467002,SBERP
2022-09-12 09:00:00+00:00,132.83,43871,0.002940406702471982,0.0029404024653664827,SBERP
2022-09-12 10:00:00+00:00,131.78,54840,-0.007936332968536216,-0.00793624965873818,SBERP
2022-09-12 11:00:00+00:00,132.25,23611,0.0035602127737097405,0.0035602052527349544,SBERP
2022-09-12 12:00:00+00:00,132.47,22891,0.0016621347230881308,0.001662133957761417,SBERP
2022-09-12 13:00:00+00:00,131.45,51006,-0.007729730491811698,-0.007729653520280037,SBERP
2022-09-12 14:00:00+00:00,131.08,40216,-0.0028187310778476256,-0.0028187273452761627,SBERP
2022-09-12 15:00:00+00:00,131.06,16276,-0.00015259021985526136,-0.00015259021926307195,SBERP
2022-09-12 16:00:00+00:00,131.09,3665,0.00022887660036532417,0.00022887659836709763,SBERP
2022-09-12 17:00:00+00:00,131.28,8469,0.0014483370784751258,0.0014483365721175757,SBERP
2022-09-12 18:00:00+00:00,131.2,2211,-0.0006095703095971584,-0.0006095702718469226,SBERP
2022-09-12 19:00:00+00:00,131.16,2773,-0.000304924538266365,-0.0003049245335411088,SBERP
2022-09-12 20:00:00+00:00,131.54,3987,0.0028930399323786565,0.002893035896757402,SBERP
2022-09-13 07:00:00+00:00,131.17,79495,-0.002816799771055054,-0.0028167960461507155,SBERP
2022-09-13 08:00:00+00:00,131.35,34534,0.001371324734297469,0.0013713243044945764,SBERP
2022-09-13 09:00:00+00:00,131.83,18968,0.0036477057275291123,0.0036476976383297906,SBERP
2022-09-13 10:00:00+00:00,131.71,7979,-0.0009106778847994663,-0.0009106777589234881,SBERP
2022-09-13 11:00:00+00:00,131.55,22079,-0.001215528823979242,-0.0012155285246534162,SBERP
2022-09-13 12:00:00+00:00,130.05,67832,-0.011468266963368619,-0.011468015591641182,SBERP
2022-09-13 13:00:00+00:00,130.69,28800,0.004909134432100134,0.0049091147142838795,SBERP
